Id,Score,Date,Title,Review
131860973,30,"June 12, 2012","Unique place, average food","A place I would recommend everyone to visit, because of it´s location in a greenhouse in a park in the east of Amsterdam. Perfect for a date or o bigger group of friends or colleges. But what happened in the kitchen? The fish was rather tasteless, something ordinary in an extraordinary place."
131726250,40,"June 11, 2012","Great place, good food","We prebooked on our last night in Amsterdam. The scenery and the restaurant itself was fantastic. We loved the fact that they grow their own vegetables, or most of them. The retaurant is a bit noisy and its not easy to here what the waiters say. Some of them with very bad english. The dishes were beautiful with lot of fresh spieces, but still it lacked a little taste. All in all, this was a very good expreience, but not full score due to taste and lack of charm amongst the waiters."
131503730,40,"June 7, 2012",Greenhouse Luxury,One of the better restaurants in Amsterdam in unique location. Food was good not out of this world but the service and environment made it a lovely evening. I would recommend this restaurant in Spring or Summer.
131463108,20,"June 7, 2012",Pretentious beyond belief,"You are told what you are going to eat, the explanations to each dish are a joke (these olives came from Italy, who really cares and where did the mushrooms come from?). Master Chef gone mad with flavours that don't match. Would not recommend."
131008770,50,"May 31, 2012",another level,First of all I would like to thank my gourmet friend Can S. that recom. this beautiful restaurant to me.many people explained the details of the restaurant.there is not much to addnot cheap but it is worth itI have never seen so attentive friendly well-informed restaurant staff in my life.
130951236,30,"May 30, 2012",Living on their laurels,"What a place this could be- i used to wow work colleagues by taking them there, i had my wedding party there, and it was fabulous- 8 years ago. The location is absolutely breath taking when the weather is nice- a greenhouse in the middle of a park. All organically grown veggies and locally procured meats and fish. The interior is beautiful. Service superb. But the food... could be better. I found the 3 starters at the last visit rather boring and almost tasteless. The meat dish was small slivers of veal tongue- tender but nothing special. The main was catfish which was not very exciting. Quite a change from the days when everything was delicious. The wine menu remains interesting especially if you wish to try the wine arrangement that comes with many surprises. If they could only get the kitchen right, it would be one of the top Amsterdam restaurants."
130220637,50,"May 19, 2012",Heavenly De Kas,"Beautiful food, beautiful staff, beautiful setting. As you get off the tram the area is a little shabby but in a moment you are in a tranquil and lovely park setting - in the middle sits De Kas - the old greenhouse which has been transformed into a most elegant, bright and stylish restaurant. The food is immaculately presented and as fresh as can be - based on masses of organic vegetables, herbs and flowers it is paradise for veggies or meat-eaters. We had the most mouth-watering and delicious Riesling @ 6 Euros a glass and the whole lunch was about 110 Euros for two - worth every penny. Staff are delightful and attentive. I would go to Amsterdam (from UK) just to eat here."
130093147,50,"May 17, 2012",Amazing food in a former greenhouse,"Restaurant De Kas is an amazing experience! Let's start with the location. The restuarant is a former greenhouse of the city of Amsterdam with fantastic light inside due to the glass roof and big windows. The evening sun gives a unique light and atmosphere inside. The interior is peaceful and stylish with clean lines and absolutely not overdone. Then the food: it is amazing! Most vegetables and herbs come from their own nursery (you can have a peak at it as well!), and the rest of the vegetables and meat from farms in Amsterdam area. You can really taste that NOTHING is from a jar of a supermarket chain: everything is pure! We were awarded with tomato jam, courgette flowers, marinated beetroot and other unique dishes. The ingredients and menu change from season to season - that's why there really is not a menu to be viewd before you go. You can either keep the dinner as a secret or the ever-so-helpful and friendly staff will tell you if you so wish. Speaking of which, the service is fantastic! Every single staff member is friendly, professional and helpful. Your table is being cleaned all the time and asked if everything is as you wish it would be but not an annoying way. You really can take your time and enjoy their amazing food without anyone interrupting your culinary experimenting. I definitely recommed to eat in De Kas if your budget allows (it is NOT cheap!) but whenever you can you should aboslutely reserve a table and enjoy an evening in this atmospheric restaurant. It is located outside the centre of Amsterdam but with an easy connection (tram 9) from city centre of Amsterdam."
129569926,50,"May 8, 2012",Eat here,"Amazing food, great service, perfect location. This isn't one to miss, you need to book well in advance. It was about 200 Euro's for a three course dinner, wine and service so not a cheap eats place but was one of the highlights of our trip.I'd love to go back one day."
129329785,50,"May 3, 2012",A culinary greenhouse,"Located some miles outside Amsterdam's centre, De Kas (The Greenhouse) is beautifully located amidst its own gardens and serves excellent food and good wines-by-the-glass in a lively atmosphere. The restaurant can be easily reached by public transport, after which it takes a little walk to the site."
129260868,40,"May 2, 2012","VERY TASTY, DEFINATELY WORTH IT!",- Lovely bio/organic food. - Very friendly and welcoming and well educated staff. - Excellent choice of wines. - Great menu. - Very classy entourage.
129102669,50,"April 30, 2012",Interesting restaurant,Located in a greenhouse where the restaurant grows its own food; service great food very fresh and an interesting place to visit
128678452,50,"April 26, 2012",Great experience,"This restaurant is off the beaten track but can be easily reached with public transportation (tram from Centraal Station). It's housed in an old greenhouse and very popular with locals and business groups. Centered on organic and local food, the meal is determined by the chef. You advise of allergies or strong likes or dislikes and dietary restrictions and the chef does the rest. The appetizer was composed of three items and if the meal stopped there I would have been completely satisfied. So delicious! The vegetarian entre did not measure up to the appetizers, but seriously, the appetizers were so good I didn't care. The staff was terrific and even insisted on giving us a greenhouse tour before we left."
128578724,50,"April 25, 2012",Beautiful Location & Great Organic Food,What an enjoyable evening with my wife in a beautiful setting. The greenhouse environment like many have mentioned made for a great evening.The food was delicious and the duck for the main course was cooked perfectly. The service was courteous and prompt.The desert was my favorite as it was a chocolate cake with rhubarb. Mmmm...I would imagine the summer months bring a wider variety of produce to use. This restaurant only uses things they grow or harvested locally.The food and service performed up to its reputation.
128335907,40,"April 22, 2012",Unusual setting for the best !,"In a greenhouse, you will spend some good time, either for lunch or diner, with a beautiful, modern and delicious food !It's a contemporary looking restaurant, with friendly and competent staff. Really unusual place , out of the touristics roads , in the south suburb of Amsterdam, but worth to try !!Welldone."
128295244,50,"April 21, 2012",One of the best restaurants in Europe!,"I went here with 3 friends on a short weekend away to Amsterdam. This was one of the most amazing restaurant venues I have ever seen. It is set in what is a former greenhouse complex, which lends itself to an amazing setting. If you can go whilst its still light out and stay when it gets dark you'll be treated to an excellent evening.The food is just as great. There isn't an ala carte menu, but instead they do a fixed menu that varies with the ingredient that they can get. The waiter was extremely knowledgeable on describing the dishes and recommending a wine pairing.Its worth the 10 minute cab ride to see this side of Amsterdam's culinary expertise!"
127584656,50,"April 10, 2012",Fantastic,Very good tasting food and extremely good service.
127576741,50,"April 10, 2012",Unusual venue and great food,"Not at all central Amsterdam, but an easy tram ride and worth the effort for a different kind of dining experience in a converted greenhouse. I did imagine that it might be lacking in atmosphere, but was pleasantly surprised. It doesn't have a warm and cosy feel, but lively instead. The food is a set menu, no choice, from there own gardens. Instantly able to offer a vegetarian menu, I didn't like the cold the poached egg, but my dining partner loved it so you take risk. Everything else was wonderful, carefully constructed an executed to a high standard. Service was good, quite inobtrusive which I like. Not the cheapest place but well worth it if you can stretch the budget"
127509919,50,"April 9, 2012",It doesn't get any fresher.,"This wonderful restaurant, located in a park, grows their own vegetables and herbs, and the food here is delicious. It is a fixed menu, so prepare to be surprised, and if you have lots of food preferences or allergies this may not be the place for you. The service is excellent and they are very proud of their unique building (a modified greenhouse) and their approach to cuisine."
127240450,50,"April 4, 2012","Unique restaurant, constant high level of quality",Here they grow their own vegetables and serve them in delicious dishes.
127133245,40,"April 2, 2012",Very good. recommandable.,Not cheap and set menu. Secial glass building. Old glass house. Service and quality very good.
127017112,40,"March 31, 2012",Natural food at a price,"Great food, great place, though on the (very) expensive side. If you have the money: go for it!"
126595515,50,"March 24, 2012",great architecture and atmosphere,"Really good food, but, above all, beautiful space, great project (greenhouse , local producers, and all). Very nice place to have a special dinner date."
126497324,30,"March 22, 2012",Good with attitude,Place is great food is good but attitude from staff
126322051,50,"March 19, 2012",Best. Meal. EVER!,"We dined quite early at De Kas which made it all the more enjoyable as the menu was a complete surprise and we didn't see what other people were eating around us. We chose the wine pairing menu which was just amazing. The wines were top notch and did complement the food nicely. The quality of the ingredients shone through in each dish and the presentation and quantities were just right. The pudding was exquisite. the best venison I've ever eaten, everything about is was just brilliant! I also love the concept and the setting of the greenhouse. The service was excellent as well, really friendly and they provide a good explanation of the wines and the food that you're given. Loved it.It's also quite a romantic spot, I would say. Quite pricey though but worth the splash. :)"
126170028,50,"March 16, 2012",Everything was perfect!,"We enjoyed every aspect of our dinner here: the food was great (simply amazing how some of the vegetables tasted! and the deer was superb!), we choose the wine arrangement which matched the courses perfectly, the atmosphere was very nice (although a greenhouse is of course big and high place, the way the tables and other objects were arranged and the lights were designed made it almost cosy) and the service was good as well. We have been here twice and will certainly come back again!"
126010323,50,"March 12, 2012",Freshest food served with enthusiasm,The giant greenhouse is about four kilometres from the city centre and easily reach by tram no. 9 (alight at Hogeweg). There's a warm welcome and the freshest of food. Your table attendant explains the four or five course set menu and you sit back and wait for the freshest vegetables and meat in a balmy atmosphere. Not to be missed for fresh quality food. reservation essential
125753310,40,"March 7, 2012",Lovely Dinner,The food and wine pairings were spot on. Very cool room and service was friendly. Love the concept. We'll definitely be back.
125632984,50,"March 4, 2012",Excellent food and atmosphere,"Food was great- you never knew what was going to appear next. Got a tour of the greenhouse and saw what they were growing. All of the food was excellently put together and waiters were excellent too,"
125560888,50,"March 3, 2012",Most beautiful restaurant I have ever been,"The place is fantastic. it is an actual greenhouse, restored perfectly to accommodate a beautiful restaurant.The food is great and the pleasure to sit in the greenhouse is a fantastic experience.The menu proposes mainly local food, thus making the experience even more interesting.Definitely a place to try in Amsterdam."
124970343,40,"February 21, 2012",Great food,"... and great prices... :-(. Lot's of groups and business people, not very romantic. But, definitely worth the experience."
124946763,30,"February 20, 2012","Great setting, beautiful design, but food was nothing special.","This restaurant is a bit out of the way, i.e. not in central Amsterdam. The setting is really nice, and the restaurant is beautifully design. We ate here on a relatively quiet evening. The service was friendly and competent. Given the emphasis on fresh vegetables, I expected those to be the highlight of the meal, but in fact the vegetable dishes were the biggest disappointment. The fish we were served was very well prepared and we both really enjoyed it. But the vegetables were overcooked, or cooked in a sauce or pastry which hid the true flavor. And besides the fish, everything was served cold (even the pastry vegetable dish), which is not really what one craves on a cold winter evening. Overall, we were pretty disappointed. By Amsterdam standards, this restaurant is quite expensive. I don't mind paying for great food. But this was not great - it was simply average (taking into account the fish was good and everything else was mediocre). Perhaps it would have been better in the summertime, but we won't be back to find out."
124702211,40,"February 17, 2012",I'll be back here.,"Nice place, with very good food. Staff is excellent, knows what they're serving and happy to answer questions.The location is quite nice, an old greenhouse. I'd been there 50 years ago with school (grew up four streets east of there). It really is the old greenhouse, not a rebuilt lookalike structure."
124384050,50,"February 10, 2012",Truly fantastic and full of pleasant surprises.,I took a number of my international clients to De Kas recently...we had a wonderful evening.the service was first class and incredibly knowledgeable on food and wine.The food was Devine and so incredibly healthy ...all my guests had a great evening we will visit again at the first opportunity..Thanks De Kas!!!
123844559,30,"January 30, 2012","A must, but with no high expectations","Great first impression. Spacious. Excellent service. InnovativeOn the mibus side: Poor coustics (echo), very few products from the green house, disappointing main dish. We were served duck. My wife do not eat duck and I hate sweet cooking. I was offered to get a less sweet duck serving but was not in the mood of another surprise aflter a long cold dayWhile I can accept a fixed menu, I cannot undertand why they is no second choice on the main dish. irrespective of how convincing the staff tried to be... .When I arrived I though the price was fair. After the meal, I thought it was too high.The staff were excellent, specially Cornelias and Ian.NB: I would give it another try"
123782851,50,"January 29, 2012",OH MY GOD!,"How is that for a title?This is my second time at this restaurant. I was fortunate enough to be included in a small birthday dinner so I do not know the cost (pricey i am sure) but incredibly special and memorable. Service was outstanding. The food was top notch. THe atmosphere was fantastic and conveyed every moment that were eating food grown on site. We had food restrictions and the way in which we were acoomodated was mind blowing.This is not a drawback but a comment, I did feel that I was in a room of ""special occasions."" For some, that may not be attractive. For me, I was too busy enjoying my friends; thankful for the delicious food; and laughing the night away."
123683546,50,"January 26, 2012",Perfect setting for nice dinner out,"original location, great food. Perfect for both a business meal or private dinners"
123039228,50,"January 13, 2012",A very good restaurant in Amsterdam!,"Everything here is good!The atmosphere is great and the food superb! Wonderfully presented and tasty,fresh and organic.Definitely a very good experience in the ""not always good food panorama ""of Amsterdam!"
122939990,30,"January 11, 2012",Adequate,"Good food, adequate service. Housed in a greenhouse of the former Amsterdam municipal nursery. Safe choice if you've run out of ideas."
122582002,20,"January 5, 2012","Apart from the bill, not very remarkable","I have been to the Kas when it first opened, about 10 years ago. A fresh, new concept and I liked the food. I visited again 5 years ago and I was not very impressed, but I felt not so wonderful myself, so I blamed the lack of surprise on my cold.Last November friends invited us and now I know for sure: the food is okay, but not very special. Everything is supposed to be fresh (of course, what would one expect from an expensive restaurant) but the staff uses this so called freshness as an excuse to offer just one menu at a cost of nearly 100 euro per person.The fish was very bland and tepid, the meat was okay but not more than that. The starters were - as often is the case - the best part of the meal.The restaurant was crowded, al lot a tourists who read Tripadvisor I am afraid..For us, we live in Amsterdam, it has been our last visit to this overpriced restaurant."
122475425,50,"January 3, 2012","Unique, good quality","They grow their own herbs and other ingredients, everything is fresh and well thought out. Good service and lovely atmosphere."
122155346,50,"December 27, 2011",You Don't Know What You're Missing!,"The food was perfectly paced and each dish was indescribably delicious in it's uncomplicated purity. The interior was well designed with soaring ceilings crisscrossed with subtle black matte painted industrial pipes, presumably for heating. They somehow managed an acoustic miracle, in that we were almost completely unaware of conversation other than our own.The staff was delightful in their courteous, professional and in my case compassionate service. I had been knocked to the ground my a hit & run bicyclist before entering the restaurant. The staff immediately helped to clean me up and provide a welcome ice pack for my injured head and continued to unobtrusively make sure that I was able to enjoy an otherwise delightful evening from start to finish. Yes, it was expensive, but so very worth it."
122059492,50,"December 24, 2011",I loved it here,"This restaurant, set in amsterdam's former municipal greenhouse, should not be missed.The room is dramatic, beautifully lit, very comfortable, tables well spaced, perfect noise level even In a full room. They serve one basic menu that varies daily but they do accommodate individual food allergies and preferences. The food is creative and interesting without veering into bizarre or experimental. Our servers were charming and the meal was served at a perfect pace (likely a consequence of the limited menu). The wine flight, for 25 euros, included champagne, a dry white German, red Barbara, German ice wine, and a lovely lambrusco style to finish. Our visit involved some unusual circumstances - my partner was knocked down by a bicyclist in front of the restaurant and the entire staff could not have been more compassionate or helpful.I enjoyed every bite and every minute at this lovely restaurant."
121563758,50,"December 9, 2011",A unique dining experience!,During recent visit to Amsterdam had the opportunity to dine here with collegues from work. Unique dining experience in which you pick the number of courses you want and let them know what you don't eat. The chef makes the choices. Nice surprise in not knowing what the next course will be. Food was very good. You can see the pride that goes into each dish. The kitchen is visable from most tables. Wine pairings for each course was excellent. Ambience good.
121262160,40,"November 30, 2011",Unique concept restaurant,"Restaurant in a large modern greenhouse, serving a fixed (no choice) menu of locally grown organic food. Experience will depend to some extent on whether the daily dishes are to your taste. Stunning setting (though understandably quiet on a foggy Monday lunchtime in November), with friendly, professional service."
120910952,50,"November 22, 2011",Organic bliss,"Food cooked from homegrown ingredients (you walk in through the greenhouse), a great changing menu with surprising wine selection, and a very unique concept with the ""greenhouse"" building: it's an experience worth having. If the weather is good, starting with champagne in the garden is a top option."
120894428,50,"November 21, 2011",Very nice eating experience,"There is no menu to choose from. You just tell them what you dont eat and they will bring you what the chef decided to cook that day. I ate lunch and dinner there. Dinner was very crowded but lunch was very nice, very bright. It is not cheap but worth the money"
120470011,50,"November 11, 2011",Amazingly unique food,"Having dined in some great restaurants in both Asia, Europe and the US, De Kas is up there in my top 5. The food is unique but not in terms of 'wierd cuts' etc, but rather the quality and medley of food, texture and taste/. It is not cheap however is a great business dinner or special occasion."
120422661,50,"November 10, 2011",Very pleasant experience!,"Lovely lovely place, service, food and 4hours of dinner. The location is a refurbished greenhouse and the 3 courses set menu is delicious (the wine was really good too, carmenere). The little touches are well worth a visit. I wish i could go back now!"
120239485,30,"November 6, 2011",Organic food not great tasting though,"De cas is famous for growing it's own vegetables or sourcing them locally, had an opportunity to visit after hearing amazing reviews, however the food was not too great, it gives a good feeling that you have eaten organically grown food but at the end of the day it is expensive, our average spent was 60 per head and you would want more for your money."
120016683,50,"November 1, 2011",Taste buds tingling with flavour and joy,"It took me four days to get a table, but due to the excellent help, the resturant confirmed a table for two, a day before our arrival. I could see why we had trouble booking a table, as it was busy. That said, it should not detract from the excellent relaxed atmosphere of the location and the resturant team, who explained the dishes served. The food was well presented and had the taste buds tingling with flavour and joy. The whole team could not do enough for us. The building itself was unusual in a very nice way with lights leading to the main entrance, the resturant also called us a taxi. This is well worth a visit."
119947429,50,"October 31, 2011",Magic.,"Beautiful grounds. When we walked in on the small bridge there were flowers falling from the trees outside. Couldn't have scripted a start to a romantic dinner any better. The restaurant itself is a modern gem. It is a remodeled old farm house. A huge tree sits in the middle of the restaurant with a full glass ceiling. Worth it on its own. It was a fixed menu, with champagne to start (with an edible flower from the grounds in the glass), and the first three courses were salads. My wife and I agreed they were the best salads we had in ages. Not many places you can go to will throw 3 salads on a fixed menu but the greens were so fresh (picked from the restaurant's greenhouse that day) I could have had two more courses. The beets with creme were especially good. 4th course was cooked perfectly with a chocolate dessert. Overall it is an extremely unique experience and we are privileged to have had the opportunity to dine there."
119611560,50,"October 22, 2011",Excellent range of top quality local produce combined by the chef to make really flavoursome dishes.,"Firstly, what a location to enjoy and evening! A fantastic setting with a real attention to detail and quality. The waiting staff were there to explain all the different courses, ingredients and wines (we had opted for the wine tasting menu) - and spoke fluent English as well!The menu is a fixed menu - set on the day dependent on produce - but they did accommodate a dish change for me (cant eat cockles!!) which was no problem at all.The food was excellent throughout, with the cheese course my favourite. If you go for the cheese, don't go for the port, try the 30 year old sherry they recommend with it - it was just fantastic, and has changed my opinion of how good sherry can be!!Overall, a top quality restaurant and dining experience. Just make sure you book up as it is always full!!"
119296741,40,"October 14, 2011",Lovely Experience,"Had a really good meal here with my wife.From the outside it looks quite odd, but once inside it's actually a really great space with one main dining area and a couple of smaller private areas for around 10-12.The menu is ever changing so you kind of get what you get, and after the first starter came up we were a little apprehensive about what else we'd get, however apart from 1 dish we really enjoyed everything else.Main was particuarly good (Duck) and the Chese platter was also good........Nice wine list too.Service was great, very attentive and friendly without being in your face.It's certainly not cheap though, but that didn't sem to put people off, we didn't sit down until 9pm and the place was still packed, and on a MONDAY!..........so deff book in advance."
119157816,40,"October 10, 2011",Great dinner. Great atmosphere. So-so choice.,"I've eaten here a few times... good for client or team dinners. Also a pretty good date place.There's a few private / semi-private tables you can get for work events... plus they used to have a two person table IN the kitchen - great for a date. Not sure if they still do though.Food is good / fresh / creative... but is always a set course (only big downside). Never had a problem with the service.......wine list is nice - decent mix of prices, plus some creative options.If you're in the area, it's well worth the trip (although a bit pricey)"
118583841,50,"September 25, 2011",A creative meal with amazingly fresh flavors,"I first ate at De Kas 10 years ago and found it to be as delightful as ever. The service is good, particulary by Dutch standards, and the food is creative and fresh. Plan on making an evening of your meal and be sure to leave room for the cheese course. Visit the greenhouses at the restaurant and get their a little early to walk around the nearby park. We saw the stork's nest but missed the stork - you may be more lucky than us."
118495597,40,"September 23, 2011","Great food and experience, Holland's Flagship Restaurant","My girlfriend and I went to De Kas back in March & had a terrific experience. First of all if you want to experience De Kas make sure you make a reservation. I was staying at the Marriott and when I arranged a cab with the concierge, he seemed concerned that I did not have a reservation (I took care of this 3 weeks prior to my arrival in Amsterdam).The restaurant is located in a very nice park & the green house gives it a surreal type of experience. My girl and I took part in the wine sampling which was an excellent value. It's really nice to get a different wine paired with your dishes. The food was pretty good, really fresh vegetables and fresh meats. I remembered getting a cheese tray and one cheese was a French Goat Cheese that was WAY too strong for my liking, but everything else was really good.The staff were friendly and the majority of the customers were all Dutch. This seems like the type of restaurant Dutch people go to for special occasions. The Marriott concierge advised me it is Holland's Flagship Restaurant and truly Dutch.I'm really glad I experienced this restaurant and would recommend it. Since the dishes change daily & there is no set menu, you have to come here with an open mind for trying something new. The food and wine for two was great value as well (around 200Euro). Great experience & I will go back the next time I make it to the Dam."
118491507,50,"September 23, 2011",A really special place!,"Just imagine a big vegetable garden in the city of Amsterdam with a couple of green houses in the middle hosting a restaurant - that is De Kas in Amsterdam. Aperitif outside in the gardens, chef- and bar table with 30 people. great service, delicious fresh food, fantastic atmosphere, good wine for a reasonable price - a unique combination which has its price and is absolutely worth it."
118361758,50,"September 20, 2011",Very fresh and 'clean' food,"The salad, picked that morning, was a delight. The salmon and the duck were perfectly presented. The dessert was sweet enough to take the enamel off my teeth. A very enjoyable and unique experience in an unusual and slightly remote setting. Wine selection is very good"
118032718,50,"September 12, 2011",What an Amazing Meal,"We initially tried to bag out on our reservation, but as our B & B host had made the reservations, and they HAD called the inn to confirm that afternoon, we dragged our weary selves onto the bus for the 20-minute ride outside the heart of Amsterdam to De Kas for dinner. And I am so very glad we did! Restaurant De Kas is a stunning greenhouse conservatory, converted into an equally stunning restaurant. I so wish I had been there the night before when a huge rainstorm blew in. Rain pounding on the glass roof would have been a sight to see! They service a Prix Fix menu, with consideration taken for your likes, dislikes, limitations, etc. We just told them to bring it on, and they certainly did! Lovingly prepared from start to finish, all the dishes featured fruits and vegetables either gown in-house or locally. And all other components of our dishes were sourced locally. They were even so kind a to offer the recipe (yippee) for the basil ice cream that I raved about. A nice touch. Really, a don't-miss experience for travelers to Amsterdam. If you are a foodie, you will be in heaven!"
118030309,50,"September 12, 2011",food fresh from the garden,"We have dined at other farm-to-table restaurants. Although De Kas is more modest in its ambition than a place like Blue Hill at Stone Barns in Westchester, New York, it is a very satisfying eating experience. We opted for the wine pairings, and the choices in all cases were unexpected and absolutely perfect accompaniment to the dish. The bread was a treat, flavorful and crusty. Our only quibble is their insistence on bringing all three starter dishes out at once. One couldn't help but feel that the ones we weren't eating were getting cold, and it was hard to resist rushing through to get them all. We loved the changing light as the night came on through the glass, watching the full moon. Despite the size of the room and the number of diners, it never got too noisy. We thought the vegetables were bursting with flavor, and the guinea hen served with smashed potatoes, orange reduction and roasted tomatoes was delightful."
116982304,50,"August 20, 2011",a concept to copy and export....,"Everything perfect, what else could I say? healthy food, perfect environment, great and attracting idea - surrounded by the green, eating flower salads that match perfectly with the dressings they're served with...if you like big chunks of meat and crowded places, this is not your place; after three entrees and one main course we were undoubtedly not in need for much more. Maybe a dessert included in the price would do. Let the well trained personnel explain their philosophy, and enjoy the dinner as we did!"
116869624,50,"August 17, 2011",Absolutely excellent ...,"In every respect this was an excellent evening. The food was interesting and extremely well done, but it was the exceptional and gracious service that was a shock. We've not had the greatest service during this 3-week European excursion, but de Kas was brilliant. Three young ladies served our table at various times; their personable professionalism would have improved a meal of macaroni and cheese. We will undoubtedly return to Amsterdam, and de Kas will be a mandatory dinner for us."
116835002,50,"August 16, 2011",Perfect on a Summer's Evening,"The sun shone, so we sat outside with our apperitifs, watching the green parakeets fly by and the storks nesting on the chimneys in the garden. The service was friendly and very efficient. The food was good, but you don't get a choice as it is all seasonal. We had been tipped by locals to try the wine sharing option, which was 4 different wines pp over the meal and this was nice. A lovely meal in a beautiful location for Euros 100 each. A lovely treat."
116709387,40,"August 14, 2011",Great fresh food,"Probably the best restaurant I've been in Amsterdam. The food is excellent, always different and exciting visually and culinary. Check out my photos."
115954312,50,"July 29, 2011",Dinner in the greenhouse,"We recently brought a dozen world-renowned physicians to De Kas just after a large conference on lung cancer. And what better place to celebrate clean air and wholesome fresh food in Amsterdam than De Kas? Set in a quiet park with storks nesting atop what was once a smokestack, De Kas is a world away from the city and a perfect place to enjoy wonderfully prepared fresh, local food. Service was outstanding and prices were quite reasonable given the extraordinary meals we experienced."
115911969,50,"July 28, 2011",a perfect evening,"This was our 4th visit to De Kas. Every meal has been outstanding and quite a treat. I will admit the first three times the dessert was a disappointment, (we are chocolate lovers, and there was no chocolate!) but this last time even the dessert hit the mark. this is a highly recommended destination. And if you ride your bike to get there, you get to work off the meal once you are finished. I also recommend getting there early and taking time to enjoy the surrounding park."
115859600,50,"July 27, 2011",Wow!,"Are you one of those people that (A.) Never know what they want to eat. (B.) Want to eat healthy (C.) Want a dining experience you have never had before.....I'm all 3 and this place delivers all 3...very well. They grow their own herbs, vegetables, and flowers in the adjoining buildings....I can't believe I ate flowers tonight!!!! Their dinner menu is a 3 course meal with whatever is in season and whatever they are growing at the time and have fresh and ready. They actually have a winelist (at a reasonable price) that goes with the meal....that was fantastic as well. The entire meal was the best I've had in ages. The main course of Place fish was remarkable. Highly recommend if your in Amsterdam. The location in obscured park (off the street) that once you find is a beautiful setting. Call ahead for reservations as I can imagine it gets packed on the weekend. I went on a Wed night and it was packed. If you are going to splurge this is a great value for splurging...I spent about $85 euro (including tip) whereas I spent $130 Euro at a comparable place that wasn't as good."
115762752,40,"July 25, 2011",An Amsterdam modern original,"The setting is beautiful: a greenhouse in the middle of a park, and they serve vegetables grown in their own garden next door (we always visit it). There is a set menu of good quality, but it seems not all reviewers were as pleased as we were on the several times we've been there. Service is good, for Dutch standards (which are not as high as you will find in other parts of the world). We usually take friends who are visiting Amsterdam, and we consider it among the city's top ten places."
115730134,50,"July 24, 2011",Everything top notch!,"This is one of the best restaurants in Europe in my opinion and one of the fine examples of Dutch innovation and creativity. The food was so inventive and the flavour and texture combinations a complete work of art. We let our wait staff - completely professional - choose our wine for us to match the dishes because we did not know what we were going to be served. They made fabulous choices for us. The atmosphere, tables, lighting, use of space is brilliantly conceived. Bravo to the creative genius behind this superb restaurant."
115603148,50,"July 21, 2011",Unusual and outstanding,"Very unusual restaurant set in a massive greenhouse. Very good food, ESP vegetables (home grown) and a wonderful ambience with no piped music! Highly recommended."
115148840,50,"July 8, 2011",Enjoy great food in a great location.,"Fantastic food..such interesting tastes/combinations of flavours without pretension. Service perfect, friendly and helpful. Great building, clean lines with loads of space and light. We had a fantastic lunch and will definitely return when back in Amsterdam.(The menu is dictated by whatever is in season or available on the day, so if you are a picky eater you should go somewhere else.)I recommend you take the waiter's offer to serve the wine best for the meal.De Kas is easily reached from the centre of town on Tram 9 (get off at Hogeweg). Took us about 20 minutes."
114990645,50,"July 3, 2011","Seasonal food, great service, pleasant atmosphere, expensive","De Kas offers a ""surprise"" menu -- what the chef thinks is fresh that day from its own greenhouse and gardens, and organic suppliers. They will adjust for food preferences, allergies, etc. so don't worry about the surprise aspect. Extremely pleasant atmosphere (in a park), very polished service (a nearby table knocked over their wine and the response was swift but gracious). The prix fixe dinner at 49.50 euros was for 3 starters, an entree, and a dessert. Wine extra. A special occasion restaurant. Perhaps the value was not as high as for a place half as expensive but the restaurant is definitely someplace special."
114770853,20,"June 26, 2011",overpriced and all so common,"dishes with no taste at all. Veg supposedly coming from the local greenhouse. Service ok, but global atmosphere you will find anywhere in the world: let's call that globalization..."
113983771,30,"June 17, 2011","I really wanted to love De Kas, but...","...I'm afraid it was all style over substance. Setting - awesome. Growing their own - brilliant. But the service was sketchy (due to inexperience I guess - even the front of house looked little more than a teenager) and the food... well it just wasn't good enough. The starters was rushed out before we'd barely had time to take our [wet] coats off. 2 out of the 3 were bland/underseasoned. We then waited nearly an hour for our main courses (quite how I'm not sure when they are churning out the same dish to everyone?!). Again, this turned out to be bland/underseaoned and this time, cold to boot. I would still recommend De Kas - as a concept it's fab and we could have just been unlucky and gone on an off night. But I'm still scratching my head now as to how food so fresh could taste of nothing when it is being grown right there on the premises. Hmmm...."
113597728,40,"June 15, 2011",Fantastic setting but food needs more flavour!,This restaurant is in a perfect setting and the concept of eating food grown in their own garden is great. The service was good to start but as the night dropped off it really fell away which was disappointing. The food we had was all nice but really lacked flavour which really let the entire evening down. I would still recommend going as it has so much potential and maybe we just had an average night but for a set menu all meals should be hot fresh and flavoursome.......... This should be a 5 star restaurant if done well....
112148590,50,"June 8, 2011",Green house visit,Enjoy the food purchased from local producers and own gardens.
111732109,50,"June 6, 2011",Top 2 restaurants in Amsterdam,"We had a lovely meal - note that there's no menu, they serve what's fresh. Timing was a bit off; it felt initially as though the kitchen were serving the complete seating but they turned that around. It's not the easiest place to get to on public transport from the center - -best to take a taxi. The meal included some amazing duck and super-fresh delicious vegetables. We loved the farm tomatoes and olives out on the terrace with a drink before dinner -- absolutely lovely view."
